,Price,Sales,Stars,Marca,Modelo,Unidades por pack,Cantidad de baterías incluidas,Es mini,Tiempo máximo de vuelo,Es FPV,Resolución máxima de la cámara,Con cámara,Frecuencia de funcionamiento del Wi-Fi,Con Wi-Fi,Con GPS,Con control remoto,Page,Línea,Versión,Color,Tipos de drone,Es plegable,Fabricante,Modelo alfanumérico,Ambientes de uso,Con protector de hélices,Con función de auto retorno,Con giro 360,Con retención de altitud,Temperatura mínima de funcionamiento - Temperatura máxima de funcionamiento,Accesorios incluidos,Con cámara dual,Zoom de la cámara,Velocidad máxima,Resistencia al viento,Máxima distancia de vuelo,Máxima altura de vuelo,Cantidad de motores,Duración de la batería,Con función de seguimiento,Es controlado por smartphone,Con modo sin cabeza,Edad mínima recomendada,Duración del producto,Plazo de repuestos o servicio técnico,Tamaño de la pantalla del control remoto,Con control remoto táctil,Es kit,Usos recomendados,Homologación Anatel Nº
163,"1,519",5,0.0,ALEHANDELASHOPALEHANDELASHOP,KF108 Max Full HD,1.0,2.0,Sí,30 m,Sí,8K,Sí,5.8 GHz,Sí,Sí,Sí,https://articulo.mercadolibre.com.mx/MLM-1898634587-mini-drones-con-camara-doble-profesionales-wifi-8k-5ghz-gps-_JM#position=23&search_layout=stack&type=item&tracking_id=28c60b3e-2922-4e2f-ac6f-22888af73d94,"8k Drone,Sin Escobillas Cámara,Navegación de punto fijo y evitación de obstáculos,Altura fija automática","2023,drone con camara,profesional,mini drone,drones con camara",,"Controller Combo,dron con camara,drones con camara,Full HD,GPS,mini dron,WIFI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,"1,277",50,3.6,Holy Stone,HS430,1.0,1.0,Sí,13 m,Sí,Full HD,Sí,2.4 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1457188037-holy-stone-fpv-mini-dron-hs430-dron-con-camara-y-3-baterias-_JM#position=55&search_layout=stack&type=item&tracking_id=28c60b3e-2922-4e2f-ac6f-22888af73d94,Beginner,With Transmitter,,Aéreo,Sí,,,,Sí,,Sí,,,"1 USB cable,1 manual,1 screwdriver,3 cell batteries,4 propeller protectors,4 replacement propellers",,,,,,40 m,4.0,,,,,,,,,,,,
165,"1,945",100,0.0,SJRC,KF108Max,1.0,2.0,No,22 m,Sí,4K,Sí,5 GHz,Sí,Sí,Sí,https://articulo.mercadolibre.com.mx/MLM-1747993019-mini-drone-kf108-max-4k-camara-gps-evitacion-de-obstaculos-_JM#position=16&search_layout=stack&type=item&tracking_id=28c60b3e-2922-4e2f-ac6f-22888af73d94,4k,Two battery version,,Aéreo,,,,,,,,,,"1 dron cuadricóptero RC KF108,1 sensor para evitar obstáculos,1 mando a distancia,2 baterías Lipo de 7. 4 V y 2200 mA,1 cable de carga USB,1 destornillador,1 manual de usuario,4 hélices de repuesto,1 funda de transporte",,,,,,,,,,,,,,,,,,,
166,939,100,0.0,Genérica,Generic,1.0,,No,,No,Caja Misteriosa,No,,No,No,No,https://articulo.mercadolibre.com.mx/MLM-1496899946-caja-de-sorpresa-misteriosa-electronica-oro-_JM#position=43&search_layout=stack&type=item&tracking_id=28c60b3e-2922-4e2f-ac6f-22888af73d94,0,0,,Caja Misteriosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,594,50,4.5,VAK,VD-K3,,1.0,No,10 m,,,No,2.5 GHz,No,No,Sí,https://articulo.mercadolibre.com.mx/MLM-818849319-drone-vak-k3-hover-acrobacias-6-ejes-360-foldable-_JM#position=49&search_layout=stack&type=item&tracking_id=28c60b3e-2922-4e2f-ac6f-22888af73d94,,,,,Sí,,,,,Sí,Sí,Sí,,,,,,,,,,,,,,5 años,,,,,,,
168,396,100,3.6,Generic,E58,1.0,2.0,Sí,0 h,Sí,4K,Sí,2 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1461562860-mini-drone-e58-wifi-fpv-con-camara-4k-rc-quadcopter-pro-rtf-_JM#position=56&search_layout=stack&type=item&tracking_id=28c60b3e-2922-4e2f-ac6f-22888af73d94,,,,Aéreo,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,"1,999",25,3.4,Binden,DM107S,1.0,1.0,,15 m,,HD,Sí,,Sí,,Sí,https://articulo.mercadolibre.com.mx/MLM-1481156667-drone-binden-dm107s-nueva-generacion-camara-hd-negro-_JM#position=40&search_layout=stack&type=item&tracking_id=28c60b3e-2922-4e2f-ac6f-22888af73d94,,2022,Negro,Aéreo,Sí,,,,Sí,Sí,Sí,Sí,,,Sí,,,,,,4.0,,,,Sí,,,,,,,,
170,585,5,0.0,LSRC,"ESC cámaraCámaras duales, 2 baterías",1.0,2.0,Sí,15 m,Sí,4K,Sí,2.4 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1583236982-lsrc-xt5-mini-drone-con-camara-dual-4k-wifi-fpv-2-baterias-_JM#position=28&search_layout=stack&type=item&tracking_id=28c60b3e-2922-4e2f-ac6f-22888af73d94,dron con camaramini drondrone 4k,Evitación de obstáculos de cuatro lados Posicionamiento de flujo óptico,,"Aerial,WiFi FPV",Sí,,,,,,,,,,Sí,,,,,,,,,,,,,,,,,,
171,"5,442",100,4.6,SJRC,F11 4K Pro,1.0,1.0,,26 m,Sí,4K,Sí,5 GHz,Sí,Sí,Sí,https://www.mercadolibre.com.mx/drone-sjrc-f11-4k-pro-con-camara-4k-plateado-gris-5ghz-1-bateria/p/MLM17236285?pdp_filters=category:MLM149102#searchVariation=MLM17236285&position=11&search_layout=stack&type=product&tracking_id=28c60b3e-2922-4e2f-ac6f-22888af73d94,,,Plateado gris,Aéreo,Sí,,,,No,Sí,,Sí,,1 manual,No,50 x,,,1500 m,,4.0,,Sí,,,,,,,,,,
172,311,50,0.0,DFKT,SU.35,1.0,2.0,No,10 m,No,,No,2.4 GHz,No,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1701330523-avion-de-espuma-su-3524g-controlado-por-radio-_JM#position=21&search_layout=stack&type=item&tracking_id=28c60b3e-2922-4e2f-ac6f-22888af73d94,,,,Aéreo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,"1,140",5,0.0,DRONE,E525,1.0,2.0,Sí,15 m,Sí,HD,Sí,24 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1397499842-dron-plegable-principiantes-con-camara-doble-hd-24-wifi-_JM#position=45&search_layout=stack&type=item&tracking_id=28c60b3e-2922-4e2f-ac6f-22888af73d94,Genérica,,,Plegable,Sí,,,,,,,,,,Sí,,,,,,,,,,,,,,,,,,
174,499,25,1.9,YOULIQI,cajas misteriosas/caja misteriosa/cajas misteriosas electronica/caja misteriosa electronica/caja misteriosa amazon/caja sorpresa/caja sorpresa electronica,,,No,,No,Caja Misteriosa,No,,No,No,No,https://articulo.mercadolibre.com.mx/MLM-1934446673-paquetes-no-recogidos-devoluciones-de-palets-stock-restante-_JM#position=48&search_layout=stack&type=item&tracking_id=28c60b3e-2922-4e2f-ac6f-22888af73d94,YOULIQI,2023,,cajas sorpresa/cagas misteriosas/drones/drone/cajas sorpresas/cajas misteriosas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,"8,299",100,0.0,DJI,DJI Mini 2 SE,1.0,1.0,Sí,,,2.7K,Sí,2.4 GHz,,,,https://articulo.mercadolibre.com.mx/MLM-1847257192-dji-drone-mini-2-se-dron-mini-con-camara-ligero-y-plegable-_JM#position=44&search_layout=stack&type=item&tracking_id=28c60b3e-2922-4e2f-ac6f-22888af73d94,Mini,Mini,,,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,"3,749",50,0.0,Binden,S7,,1.0,,20 m,,720p HD,Sí,5 GHz,Sí,Sí,Sí,https://www.mercadolibre.com.mx/drone-binden-s7-con-camara-720phd-negro-5ghz-1-bateria/p/MLM20920905?pdp_filters=category:MLM149102#searchVariation=MLM20920905&position=3&search_layout=stack&type=product&tracking_id=28c60b3e-2922-4e2f-ac6f-22888af73d94,,,Negro,Aéreo,Sí,,,,,,,,,"4 hélices, 1 cable USB, 1 bolsa de transporte, 1 manual",,,,,600 m,120 m,4.0,20 m,Sí,,,,,,,,,,
177,366,100,2.7,Genérica,"Drone,Drom,Drones baratos",1.0,1.0,Sí,0.25 h,No,4K,Sí,,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1791968866-e100-rc-drone-con-camara-4k-hd-quadcopter-evitar-obstaculos-_JM#position=27&search_layout=stack&type=item&tracking_id=28c60b3e-2922-4e2f-ac6f-22888af73d94,Genérica minidrones,4K HD,,4K HD,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,"7,499",100,4.9,Binden,B16 Pro,1.0,,,28 m,,4K,Sí,5 GHz,Sí,Sí,Sí,https://www.mercadolibre.com.mx/drone-binden-b16-pro-mjx-b16p-con-camara-4k-negro-5ghz/p/MLM18538576?pdp_filters=category:MLM149102#searchVariation=MLM18538576&position=13&search_layout=stack&type=product&tracking_id=28c60b3e-2922-4e2f-ac6f-22888af73d94,,,Negro,Aéreo,Sí,,MJX-B16P,,,,,Sí,5 °C - 40 °C,"4 hélices, 1 cable, 1 destornillador, 1 manual",,,40 km/h,,600 m,120 m,4.0,,Sí,,,,,,,,,,
179,"1,049",100,0.0,VAK,VD-K1,1.0,1.0,No,10 m,,4K,Sí,2.4 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-954727330-drone-vak-k1-doble-camara-4k-wifi-video-control-360-6-ejes-_JM#position=53&search_layout=stack&type=item&tracking_id=28c60b3e-2922-4e2f-ac6f-22888af73d94,Drone,K1,Gris,Aéreo,Sí,,,,,Sí,Sí,Sí,,,Sí,,,,,,4.0,,Sí,,,5 años,,,,,No,Entretenimiento,
180,857,50,4.0,DeeRC,ML2-DC11(GN),1.0,3.0,Sí,6 m,No,,No,2.4 GHz,No,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1785776130-mini-drone-para-ninos-dron-mini-con-3-baterias-luces-led-_JM#position=25&search_layout=stack&type=item&tracking_id=28c60b3e-2922-4e2f-ac6f-22888af73d94,Beginner,1.0,,Mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,752,1000,0.0,Holy Stone,HS210,1.0,3.0,Sí,7 m,,,,,,,Sí,https://www.mercadolibre.com.mx/mini-drone-holy-stone-hs210-verde-3-baterias/p/MLM15044109?pdp_filters=category:MLM149102#searchVariation=MLM15044109&position=8&search_layout=stack&type=product&tracking_id=28c60b3e-2922-4e2f-ac6f-22888af73d94,,,Verde,Aéreo,,,,,Sí,,Sí,Sí,-10 °C - 40 °C,"1 cable USB, 4 hélices, 1 destornillador para hélice, 1 manual",No,,,,,,4.0,,,,Sí,14 años,,,,,,,
182,118,50,0.0,MIITONG,Helicóptero,1.0,,Sí,1 h,No,,No,,No,No,No,https://articulo.mercadolibre.com.mx/MLM-1644288597-drone-flying-helicoptero-con-sensor-de-induccion-infrarrojo-_JM#position=14&search_layout=stack&type=item&tracking_id=28c60b3e-2922-4e2f-ac6f-22888af73d94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,454,100,4.5,Ourlife,AK Air 2,1.0,2.0,Sí,15 m,No,4K,Sí,2.4 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1813771867-drone-control-remoto-ourlife-con-camara-dual-hd-y-2-baterias-_JM#position=17&search_layout=stack&type=item&tracking_id=28c60b3e-2922-4e2f-ac6f-22888af73d94,Drone,2.0,,Aéreo,Sí,,,,,,,,,,Sí,,,,,,,,,,,,,,,,,,
184,599,100,3.9,Best,Drone,1.0,3.0,Sí,15 m,No,4K,Sí,,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1663021010-rc-drone-con-camara-4k-quadcopter-3-baterias-doble-camara-_JM#position=54&search_layout=stack&type=item&tracking_id=28c60b3e-2922-4e2f-ac6f-22888af73d94,Drones,4k,,Anenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,"1,083",1,0.0,GIIME,A5,1.0,2.0,Sí,12 m,Sí,HD,Sí,2.4 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-2296052808-ninos-drone-4k-dual-hd-camara-2-baterias-control-remoto-_JM#position=26&search_layout=stack&type=item&tracking_id=28c60b3e-2922-4e2f-ac6f-22888af73d94,,,,Aéreo,,,,,,,,,,,Sí,,,,,,,,,,,,,,,,,,
186,"1,299",1,0.0,Snaptain,SP600,1.0,1.0,No,15 m,No,HD,Sí,25 GHz,No,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1919614815-dron-snaptain-sp650-camara-1080p-hd-con-control-de-voz-ofert-_JM#position=28&search_layout=stack&type=item&tracking_id=c1a0137b-7f94-49ac-a05f-811805581c19,SP600,Cuadricóptero,,Aéreo,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,
187,200,25,0.0,Genérica,Generic,1.0,,No,,No,,No,,No,No,No,https://articulo.mercadolibre.com.mx/MLM-2397444344-caja-de-sorpresa-misteriosa-electronica-random-_JM#position=11&search_layout=stack&type=item&tracking_id=c1a0137b-7f94-49ac-a05f-811805581c19,Caja Misteriosa,Caja Misteriosa,,CajaMisteriosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,"10,899",5,5.0,DJI,Mini 3,1.0,1.0,Sí,38 m,Sí,4K,Sí,,,,No,https://articulo.mercadolibre.com.mx/MLM-1882511304-dji-mini-3-solo-dron-_JM#position=23&search_layout=stack&type=item&tracking_id=c1a0137b-7f94-49ac-a05f-811805581c19,Mini,MINI 3 (SOLO DRON),,Aéreo,Sí,,mini3,,No,,,,,"1 bolsa de hombro,1 cable USB,1 cable de tipo C a tipo-C PD,1 controlador,1 destornillador,1 hub de carga bidireccional,18 tornillos de repuesto,6 hélices de repuesto",,4 x,,10.7 m/s,18 km,,4.0,51 m,,,,,,,,,,,
189,149,5,0.0,JustClick MX,Dron.Bal.80,1.0,0.0,Sí,,No,,No,,No,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1724584447-mini-drone-balon-helicoptero-vuela-induccion-luz-led-juguete-_JM#position=24&search_layout=stack&type=item&tracking_id=c1a0137b-7f94-49ac-a05f-811805581c19,Juguetes,1.0,,Balon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,"4,206",5,0.0,drone,con camara,1.0,3.0,Sí,15 m,Sí,4K,Sí,5 GHz,Sí,Sí,Sí,https://articulo.mercadolibre.com.mx/MLM-1860036091-drone-l900-gps-4k-camaras-duales-profesional-fpv-3-baterias-_JM#position=34&search_layout=stack&type=item&tracking_id=c1a0137b-7f94-49ac-a05f-811805581c19,Negro,chica,,Aéreo,Sí,,,,,,,,,,Sí,,,,,,,,,,,,,,,,,,
191,438,500,0.0,KELEITOY,E88,1.0,3.0,No,15 m,Sí,4K,Sí,2.4 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1701330703-dron-plegable-a-control-remoto-con-camara-doble-hd-_JM#position=21&search_layout=stack&type=item&tracking_id=c1a0137b-7f94-49ac-a05f-811805581c19,flotar en el aire,flotar en el aire,Negro,Aéreo,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,"26,999",5,0.0,DJI,Avata,1.0,1.0,Sí,18 m,Sí,4K,Sí,5.8 GHz,Sí,Sí,Sí,https://www.mercadolibre.com.mx/dji-avata-explorer-combo-color-negro/p/MLM23367220?pdp_filters=category:MLM149102#searchVariation=MLM23367220&position=9&search_layout=stack&type=product&tracking_id=c1a0137b-7f94-49ac-a05f-811805581c19,,Explorer combo,Negro,Aéreo,No,,QF2W4K,,,,,,10 °C - 40 °C,,,,14 m/s,,,,,,,,,16 años,,,,,,No aplica,
193,"6,008",5,0.0,Makeblock,Airblock,1.0,1.0,,8 m,,,No,,,,Sí,https://www.mercadolibre.com.mx/drone-makeblock-airblock-negro-1-bateria/p/MLM15488996?pdp_filters=category:MLM149102#searchVariation=MLM15488996&position=3&search_layout=stack&type=product&tracking_id=c1a0137b-7f94-49ac-a05f-811805581c19,,,Negro,"Aéreo, Acuático, Terrestre",,,,,,,,,,,,,2.5 m/s,,,,6.0,,,,,,,,,,,,
194,450,100,0.0,"dron,drone,mini dron,mini drone,mini drones,drones con camara,drones,drone con camara,dron con camara,drone 8k,","dron,drone,mini dron,mini drone,mini drones,drones con camara,drones,drone con camara,dron con camara,drone 8k,",1.0,4.0,Sí,0.5 h,Sí,8K,Sí,2.4 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-2292241976-drones-plegables-con-camara-hd-8k-control-remoto-4-baterias-_JM#position=36&search_layout=stack&type=item&tracking_id=c1a0137b-7f94-49ac-a05f-811805581c19,Negro,Dual camera,,"dron,drone,mini dron,mini drone,mini drones,drones con camara,drones,drone con camara,dron con camara",Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,"1,032",25,0.0,LSRC,KS11-BK,1.0,2.0,Sí,18 m,Sí,HD,Sí,2.4 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1862532441-lsrc-mini-drone-profesional-con-2-camara-motor-brushless-_JM#position=12&search_layout=stack&type=item&tracking_id=c1a0137b-7f94-49ac-a05f-811805581c19,"No se perderá si supera la distancia, solo es necesario conectarse a la señal frontal para volver a controlar el dron","Cardán de tamaño pequeño con servo Con función de evitación de obstáculos, con función de seguimiento",,Aéreo,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,999,25,0.0,Cheerson,CX-10,1.0,1.0,,,,,,,,,Sí,https://www.mercadolibre.com.mx/drone-cheerson-cx-10-orange-1-bateria/p/MLM6071143?pdp_filters=category:MLM149102#searchVariation=MLM6071143&position=8&search_layout=stack&type=product&tracking_id=c1a0137b-7f94-49ac-a05f-811805581c19,,,Orange,Aéreo,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,
197,"4,050",5,0.0,Vivitar,DRC-LSX10,1.0,10.0,No,32 m,No,HD,Sí,10 GHz,Sí,Sí,Sí,https://articulo.mercadolibre.com.mx/MLM-1540862411-vivitar-phoenix-drone-de-larga-duracion-de-vuelo-drc-lsx10-_JM#position=46&search_layout=stack&type=item&tracking_id=c1a0137b-7f94-49ac-a05f-811805581c19,,,,,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,239,1,0.0,Genérica,mini drone,1.0,1.0,Sí,10 m,No,,No,,No,No,Sí,https://articulo.mercadolibre.com.mx/MLM-2425876290-esfera-voladora-magica-rgb-efecto-bumerang-mini-dron-ninos-_JM#position=44&search_layout=stack&type=item&tracking_id=c1a0137b-7f94-49ac-a05f-811805581c19,Mastery Brand,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,"1,549",4,0.0,Aeronautics,VA-1000,1.0,1.0,Sí,6 h,No,,Sí,,Sí,Sí,Sí,https://articulo.mercadolibre.com.mx/MLM-1517371444-drone-voyage-aeronautics-va-1000-streams-camara-hd-200-pies-_JM#position=30&search_layout=stack&type=item&tracking_id=c1a0137b-7f94-49ac-a05f-811805581c19,VOYAGE,,,,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,299,5,0.0,Genérica,Limskey,1.0,1.0,Sí,10 m,No,SD,No,2.4 GHz,No,No,Sí,https://articulo.mercadolibre.com.mx/MLM-898124189-bateria-drone-litio-lw-952540-37v-1000-mah-bateria-pila-z-_JM#position=42&search_layout=stack&type=item&tracking_id=c1a0137b-7f94-49ac-a05f-811805581c19,Mini drone,LW 952540,,Aéreo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,"1,633",5,0.0,Generic,ML2-S20,1.0,3.0,No,12 m,Sí,4K,Sí,2.4 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-2024366132-dron-con-camara-dual-de-4k-con-una-tecla-de-retorno-_JM#position=16&search_layout=stack&type=item&tracking_id=c1a0137b-7f94-49ac-a05f-811805581c19,Beginner,1.0,,Aéreo,Sí,,,,,,,,,,Sí,,,,,,,,,,,,,,,,,,
202,378,5,0.0,YOULIQI,cajas misteriosas/caja misteriosa/cajas misteriosas electronica/caja misteriosa electronica/caja misteriosa amazon/caja sorpresa/caja sorpresa electronica,,,No,,No,Caja Misteriosa,No,,No,,No,https://articulo.mercadolibre.com.mx/MLM-1956331055-paquetes-no-recogidos-devoluciones-de-palets-stock-restante-_JM#position=22&search_layout=stack&type=item&tracking_id=c1a0137b-7f94-49ac-a05f-811805581c19,YOULIQI,2023,,cajas sorpresa/cagas misteriosas/drones/drone/cajas sorpresas/cajas misteriosas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,"3,999",100,3.5,Binden,GD93 Pro,1.0,1.0,,28 m,,6K,Sí,,Sí,Sí,Sí,https://www.mercadolibre.com.mx/drone-binden-gd93-pro-con-camara-negro-1-bateria/p/MLM19473813?pdp_filters=category:MLM149102#searchVariation=MLM19473813&position=7&search_layout=stack&type=product&tracking_id=c1a0137b-7f94-49ac-a05f-811805581c19,,,Negro,Aéreo,,,,,,Sí,,,,"1 cable USB, 4 hélices de repuesto, 1 manual, 1 bolsa de transporte",,,,,3000 m,,4.0,35 m,,Sí,Sí,,,,,,,,
204,"1,555",100,0.0,Visuo,XS816 con caja original,1.0,1.0,No,20 m,Sí,,Sí,2.4 GHz,Sí,Sí,Sí,https://www.mercadolibre.com.mx/drone-visuo-xs816-con-camara-4k-wifi-fpv-optical-flow-color-negro/p/MLM25578155?pdp_filters=category:MLM149102#searchVariation=MLM25578155&position=11&search_layout=stack&type=product&tracking_id=c1a0137b-7f94-49ac-a05f-811805581c19,Drone,4K,Negro,Aéreo,Sí,,,,Sí,Sí,Sí,Sí,,"1 cable USB, 1 caja original, 1 destornillador, 1 manual, 4 hélices, 4 protectores de hélices",Sí,50 x,,,100 m,,4.0,,Sí,,Sí,14 años,,,,,,,
205,"33,154",25,5.0,DJI,Mavic 3 Classic,1.0,1.0,No,46 m,No,5.1K,Sí,,Sí,Sí,Sí,https://www.mercadolibre.com.mx/drone-dji-mavic-3-classic-con-camara-51k-gris-1-bateria/p/MLM21090961?pdp_filters=category:MLM149102#searchVariation=MLM21090961&position=2&search_layout=stack&type=product&tracking_id=c1a0137b-7f94-49ac-a05f-811805581c19,,,Gris,Aéreo,Sí,,,,,Sí,,,-10 °C - 40 °C,"6 hélices de repuesto, 1 bolsa de almacenamiento",,3 x,32.4 km/h,12 m/s,30 km,6000 m,4.0,46 m,,,,,,,,,,,
206,"1,550",100,0.0,Falpro,S854K1C,1.0,2.0,Sí,10 m,Sí,4K,Sí,2.4 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1537947466-s6s-drone-con-gps-camara-4k-hd-motor-sin-escobilla-2-pilas-_JM#position=29&search_layout=stack&type=item&tracking_id=c1a0137b-7f94-49ac-a05f-811805581c19,"Mini, con cardán servo2 baterías,GPS,5G",3,,Aéreo,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,116,25,3.6,XIMKA,888,1.0,,Sí,10 m,,,No,,No,No,No,https://articulo.mercadolibre.com.mx/MLM-889287635-mini-drone-pelota-voladora-con-luces-led-y-sensor-balon-_JM#position=27&search_layout=stack&type=item&tracking_id=c1a0137b-7f94-49ac-a05f-811805581c19,Pelota Inducción Ball,Balón Inducción Ball,,Mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,765,5,0.0,Genérica,E99,1.0,1.0,Sí,20 m,,4K,Sí,,No,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1517760545-mini-drone-economico-con-doble-camara-4k-nuevo-blanco-negro-_JM#position=31&search_layout=stack&type=item&tracking_id=c1a0137b-7f94-49ac-a05f-811805581c19,Mini,Doble cámara 4k,,mini,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,"4,257",100,3.7,drone,con camara,1.0,3.0,Sí,15 m,Sí,4K,Sí,5 GHz,Sí,Sí,Sí,https://www.mercadolibre.com.mx/drone-l900-gps-4k-camaras-duales-profesional-fpv-3-baterias-color-naranja/p/MLM23936761?pdp_filters=category:MLM149102#searchVariation=MLM23936761&position=4&search_layout=stack&type=product&tracking_id=c1a0137b-7f94-49ac-a05f-811805581c19,Negro,chica,Naranja,Aéreo,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,"2,165",4,0.0,Syma,Explorers,,1.0,,10 m,,HD,Sí,,,No,Sí,https://articulo.mercadolibre.com.mx/MLM-663586597-drone-syma-drone-x5c-1-camara-hd-2-mega-fotos-video-_JM#position=43&search_layout=stack&type=item&tracking_id=c1a0137b-7f94-49ac-a05f-811805581c19,x5c,1,,Aéreo,,,X5C-1,,Sí,,Sí,Sí,,"Hélices principales,Destornillador,1 cable USB,4 tornillos,Manual",,,,,,,4.0,,,,,,,,,,,,
211,"1,399",2,0.0,Merry,CUADRUCOPTERO,1.0,1.0,Sí,8 m,No,N.A,No,2.4 GHz,No,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1599150102-dron-cuadracoptero-juguete-c-giroscopio-acrobatico-led-_JM#position=48&search_layout=stack&type=item&tracking_id=c1a0137b-7f94-49ac-a05f-811805581c19,Dron,Juguete,,Aéreo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,960,100,4.1,Dron control remoto con camara,Drone k3,1.0,3.0,Sí,25 m,Sí,4K,Sí,2.4 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1527681844-dron-cuadricoptero-app-control-remoto-camara-dual-3-pilas-_JM#position=47&search_layout=stack&type=item&tracking_id=c1a0137b-7f94-49ac-a05f-811805581c19,Drones para niños con 3 pilas,2.0,,"Aéreo,drones para niños,precio de drones,drone,drom",Sí,,,,,,,,,,Sí,,,,,,,,,,,,,,,,,,
213,517,5,0.0,Genérica,E88,1.0,2.0,Sí,100 m,No,4K,Sí,5 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1927891789-drone-mini-camara-1080p-control-remoto-wifi-luz-led-_JM#position=32&search_layout=stack&type=item&tracking_id=c1a0137b-7f94-49ac-a05f-811805581c19,Drone,4K Dual camera,,Cámara de absorción de choque 4K con transmisión WIFI 5G - cámara drone especialmente diseñado para adolescentes.,Sí,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,
214,"1,216",5,0.0,Dron control remoto camara dual,Drom modelo K3,1.0,3.0,Sí,25 h,Sí,4K,Sí,2.4 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1640752737-dron-cuadricoptero-app-control-remoto-camara-dual-3-pilas-_JM#position=38&search_layout=stack&type=item&tracking_id=c1a0137b-7f94-49ac-a05f-811805581c19,Drone 3 pilas cuadricoptero,2.0,,Aéreo,Sí,,,,,,,,,,Sí,,,,,,,,,,,,,,,,,,
215,"1,999",5,0.0,Snaptain,SP500,1.0,2.0,No,30 m,Sí,1080 HD,Sí,1 GHz,Sí,Sí,Sí,https://articulo.mercadolibre.com.mx/MLM-1316480774-drone-snaptain-sp500-plegable-1080p-hd-camara-gps-fpv-_JM#position=41&search_layout=stack&type=item&tracking_id=c1a0137b-7f94-49ac-a05f-811805581c19,Dron,HD,,Aéreo,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,679,5,0.0,Sky Viper,DASH Nano Drone,1.0,1.0,,,,,No,,,,Sí,https://www.mercadolibre.com.mx/drone-sky-viper-dash-nano-drone-black-y-green-1-bateria/p/MLM15549121?pdp_filters=category:MLM149102#searchVariation=MLM15549121&position=10&search_layout=stack&type=product&tracking_id=c1a0137b-7f94-49ac-a05f-811805581c19,,,Black/Green,Aéreo,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,
